7.611722051960020941e-02 -4.000000000000000000e+01 6.970465483153635944e+01 -4.000000000000000000e+01
0.000000000000000000e+00 -3.920000000000000284e+01 0.000000000000000000e+00 -3.920000000000000284e+01
0.000000000000000000e+00 -3.839999999999999858e+01 0.000000000000000000e+00 -3.839999999999999858e+01
6.009254251547383949e-03 -3.760000000000000142e+01 1.021027617469159843e+01 -3.760000000000000142e+01
1.402159325361056023e-02 -3.679999999999999716e+01 7.632246340635163939e+00 -3.679999999999999716e+01
8.012339002063178020e-03 -3.600000000000000000e+01 3.734249256145433016e+00 -3.600000000000000000e+01
0.000000000000000000e+00 -3.520000000000000284e+01 2.456217425165193369e+00 -3.520000000000000284e+01
8.012339002063178020e-03 -3.439999999999999858e+01 9.844838948020100400e-01 -3.439999999999999858e+01
6.009254251547383949e-03 -3.360000000000000142e+01 2.516125167242450056e-01 -3.360000000000000142e+01
1.001542375257897209e-02 -3.279999999999999716e+01 1.617509036084431584e-01 -3.279999999999999716e+01
6.009254251547383949e-03 -3.200000000000000000e+01 1.138247099466821732e-01 -3.200000000000000000e+01
8.012339002063178020e-03 -3.119999999999999929e+01 9.385546258761509608e-02 -3.119999999999999929e+01
1.201850850309476616e-02 -3.039999999999999858e+01 1.118277852107754655e-01 -3.039999999999999858e+01
1.201850850309476616e-02 -2.960000000000000142e+01 1.178185594184955887e-01 -2.960000000000000142e+01
1.001542375257897209e-02 -2.879999999999999716e+01 8.187391417217484979e-02 -2.879999999999999716e+01
1.402159325361056023e-02 -2.800000000000000000e+01 1.098308604748687578e-01 -2.800000000000000000e+01
4.006169501031589010e-03 -2.719999999999999929e+01 9.984623679533521923e-02 -2.719999999999999929e+01
1.001542375257897209e-02 -2.639999999999999858e+01 1.178185594184955887e-01 -2.639999999999999858e+01
6.009254251547383949e-03 -2.560000000000000142e+01 9.784931205942851151e-02 -2.560000000000000142e+01
8.012339002063178020e-03 -2.479999999999999716e+01 8.786468837989497294e-02 -2.479999999999999716e+01
1.001542375257897209e-02 -2.400000000000000000e+01 1.278031830980291272e-01 -2.400000000000000000e+01
1.402159325361056023e-02 -2.319999999999999929e+01 9.784931205942851151e-02 -2.319999999999999929e+01
1.802776275464215011e-02 -2.239999999999999858e+01 1.038400862671486347e-01 -2.239999999999999858e+01
1.802776275464215011e-02 -2.159999999999999787e+01 8.586776364398826522e-02 -2.159999999999999787e+01
2.403701700618953233e-02 -2.079999999999999716e+01 9.784931205942851151e-02 -2.079999999999999716e+01
2.403701700618953233e-02 -2.000000000000000000e+01 1.198154841544022964e-01 -2.000000000000000000e+01
2.804318650722112047e-02 -1.919999999999999929e+01 9.585238732352180380e-02 -1.919999999999999929e+01
3.004627125773691454e-02 -1.839999999999999858e+01 1.058370110030553424e-01 -1.839999999999999858e+01
