2.014504431909750013e-03 -2.464387142658150509e+01 5.957108816521047845e-03 -3.342261456500457228e+01
2.014504431909750013e-03 -2.406670032308021590e+01 5.957108816521047845e-03 -3.287699170818012107e+01
0.000000000000000000e+00 -2.348952921957892670e+01 7.942811755361397705e-03 -3.233136885135566985e+01
0.000000000000000000e+00 -2.291235811607763750e+01 1.389992057188244728e-02 -3.178574599453121863e+01
0.000000000000000000e+00 -2.233518701257634831e+01 2.779984114376488416e-02 -3.124012313770676741e+01
2.014504431909750013e-03 -2.175801590907505556e+01 4.368546465448769345e-02 -3.069450028088231619e+01
0.000000000000000000e+00 -2.118084480557376992e+01 8.339952343129465595e-02 -3.014887742405786497e+01
6.043513295729250473e-03 -2.060367370207247717e+01 1.310563939634629416e-01 -2.960325456723341020e+01
0.000000000000000000e+00 -2.002650259857118797e+01 1.568705321683874221e-01 -2.905763171040895898e+01
0.000000000000000000e+00 -1.944933149506989878e+01 2.779984114376488624e-01 -2.851200885358450776e+01
2.014504431909750013e-03 -1.887216039156860958e+01 3.812549642573482278e-01 -2.796638599676005654e+01
0.000000000000000000e+00 -1.829498928806732039e+01 4.686258935663246139e-01 -2.742076313993560532e+01
2.014504431909750013e-03 -1.771781818456603119e+01 6.135822081016717444e-01 -2.687514028311115410e+01
2.014504431909750013e-03 -1.714064708106474200e+01 8.538522637013568062e-01 -2.632951742628670289e+01
6.043513295729250473e-03 -1.656347597756344925e+01 1.143764892772051178e+00 -2.578389456946225167e+01
1.007252215954874963e-02 -1.598630487406216183e+01 1.344320889594928792e+00 -2.523827171263779690e+01
0.000000000000000000e+00 -1.540913377056087263e+01 1.453534551231149274e+00 -2.469264885581334568e+01
6.043513295729250473e-03 -1.483196266705958344e+01 1.828832406671979660e+00 -2.414702599898889446e+01
4.029008863819500026e-03 -1.425479156355829424e+01 2.023431294678335934e+00 -2.360140314216444324e+01
6.043513295729250473e-03 -1.367762046005700327e+01 2.259729944400340251e+00 -2.305578028533999202e+01
4.029008863819500026e-03 -1.310044935655571408e+01 2.416600476568729672e+00 -2.251015742851554080e+01
6.043513295729250473e-03 -1.252327825305442488e+01 2.627084988085809147e+00 -2.196453457169108958e+01
4.029008863819500026e-03 -1.194610714955313568e+01 2.724384432088987396e+00 -2.141891171486663836e+01
0.000000000000000000e+00 -1.136893604605184649e+01 2.974583002382874319e+00 -2.087328885804218714e+01
4.029008863819500026e-03 -1.079176494255055729e+01 3.091739475774456292e+00 -2.032766600121773592e+01
2.014504431909750013e-03 -1.021459383904926632e+01 3.022239872915043257e+00 -1.978204314439328471e+01
