1.998001998001998000e-03 -6.954238282834555918e+00 2.002002002002001985e-03 -9.401614606451492051e+00
0.000000000000000000e+00 -6.794715400864385302e+00 0.000000000000000000e+00 -9.244538445047892239e+00
0.000000000000000000e+00 -6.635192518894215574e+00 8.008008008008007939e-03 -9.087462283644290650e+00
0.000000000000000000e+00 -6.475669636924045847e+00 4.004004004004003969e-03 -8.930386122240690838e+00
0.000000000000000000e+00 -6.316146754953875231e+00 1.001001001001000992e-02 -8.773309960837089250e+00
1.998001998001998000e-03 -6.156623872983704615e+00 8.008008008008007939e-03 -8.616233799433489438e+00
1.998001998001998000e-03 -5.997100991013534887e+00 0.000000000000000000e+00 -8.459157638029887849e+00
0.000000000000000000e+00 -5.837578109043365160e+00 1.001001001001000992e-02 -8.302081476626288037e+00
1.998001998001998000e-03 -5.678055227073194544e+00 6.006006006006005954e-03 -8.145005315222686448e+00
7.992007992007992001e-03 -5.518532345103023928e+00 8.008008008008007939e-03 -7.987929153819085748e+00
1.998001998001998000e-03 -5.359009463132854201e+00 1.401401401401401389e-02 -7.830852992415485048e+00
1.198801198801198800e-02 -5.199486581162684473e+00 1.001001001001000992e-02 -7.673776831011884347e+00
1.198801198801198800e-02 -5.039963699192513857e+00 3.603603603603602878e-02 -7.516700669608283647e+00
1.598401598401598400e-02 -4.880440817222343242e+00 6.006006006006001097e-02 -7.359624508204683835e+00
3.396603396603398162e-02 -4.720917935252173514e+00 6.006006006006001097e-02 -7.202548346801082246e+00
3.596403596403598135e-02 -4.561395053282003786e+00 6.006006006006001097e-02 -7.045472185397482434e+00
4.395604395604398029e-02 -4.401872171311833171e+00 9.009009009008998869e-02 -6.888396023993880846e+00
5.994005994005997817e-02 -4.242349289341662555e+00 1.041041041041039783e-01 -6.731319862590281033e+00
7.992007992007997552e-02 -4.082826407371492827e+00 1.221221221221219649e-01 -6.574243701186679445e+00
6.393606393606397764e-02 -3.923303525401322656e+00 1.501501501501501246e-01 -6.417167539783079633e+00
1.078921078921079718e-01 -3.763780643431152484e+00 2.182182182182185459e-01 -6.260091378379478044e+00
1.238761238761239697e-01 -3.604257761460982312e+00 2.242242242242245831e-01 -6.103015216975878232e+00
1.298701298701299411e-01 -3.444734879490812141e+00 2.922922922922929767e-01 -5.945939055572276644e+00
2.157842157842153330e-01 -3.285211997520641969e+00 3.503503503503513361e-01 -5.788862894168676831e+00
2.457542457542451209e-01 -3.125689115550471797e+00 4.044044044044056707e-01 -5.631786732765076131e+00
2.777222777222769223e-01 -2.966166233580301625e+00 4.684684684684700673e-01 -5.474710571361475431e+00
2.937062937062928092e-01 -2.806643351610131454e+00 5.745745745745746147e-01 -5.317634409957874730e+00
3.596403596403583425e-01 -2.647120469639961726e+00 6.266266266266254936e-01 -5.160558248554274030e+00
4.495504495504477060e-01 -2.487597587669791110e+00 7.367367367367331221e-01 -5.003482087150673330e+00
5.014985014984993938e-01 -2.328074705699620495e+00 8.408408408408348800e-01 -4.846405925747072629e+00
6.193806193806198346e-01 -2.168551823729450767e+00 9.129129129129053277e-01 -4.689329764343471929e+00
7.152847152847178203e-01 -2.009028941759281039e+00 1.005005005004995455e+00 -4.532253602939871229e+00
