-2.187504352186842027e+01 -4.000000000000000000e+01
-1.652988310545712380e+01 -4.000000000000000000e+01
-2.306300738961029495e+01 -4.000000000000000000e+01
-1.628180824451141362e+01 -4.000000000000000000e+01
-3.806558489491719488e+00 -4.000000000000000000e+01
-2.496299270687798355e+01 -4.000000000000000000e+01
-8.555863384466752208e+00 -4.000000000000000000e+01
-1.029252894351388470e+01 -4.000000000000000000e+01
-8.931125770519157570e+00 -4.000000000000000000e+01
-2.286012812236764802e+01 -4.000000000000000000e+01
-1.268144914275067237e+01 -4.000000000000000000e+01
-1.316074716690793700e+01 -4.000000000000000000e+01
-1.833321949456311017e+01 -4.000000000000000000e+01
-2.037413077043261822e+01 -4.000000000000000000e+01
-2.486989980150544355e+01 -4.000000000000000000e+01
-5.818326230583133807e+00 -4.000000000000000000e+01
-9.079952290572530060e+00 -4.000000000000000000e+01
-2.463150175251320206e+01 -4.000000000000000000e+01
-2.140296175314882987e+01 -4.000000000000000000e+01
-1.274679749978254151e+01 -4.000000000000000000e+01
-6.843755158973502617e+00 -1.786343455314636230e+00
-1.676792066640294365e+01 -4.000000000000000000e+01
-9.463680863735092430e+00 -4.000000000000000000e+01
-1.221267633810484377e+01 -4.000000000000000000e+01
-7.677057421373502777e+00 -4.000000000000000000e+01
-2.511099294763777223e+01 -4.000000000000000000e+01
-8.841720139397533984e+00 -4.000000000000000000e+01
-5.410440945563421700e+00 -4.000000000000000000e+01
-1.746353973118123548e+01 -4.000000000000000000e+01
-2.009199955614163713e+01 -4.000000000000000000e+01
-1.212647088416695951e+01 -4.000000000000000000e+01
-1.249756931790542502e+01 -4.000000000000000000e+01
-2.415154176950369447e+01 -4.000000000000000000e+01
-1.988122704798746199e+01 -4.000000000000000000e+01
-1.445859764649314094e+01 -4.000000000000000000e+01
-8.135487217787847669e+00 -4.000000000000000000e+01
-4.527960574457013720e+00 -4.000000000000000000e+01
-1.103370131513119468e+01 -4.822751045227050781e+00
-1.846659612643881232e+01 -4.000000000000000000e+01
-1.712007327035385984e+01 -4.000000000000000000e+01
-1.396271439047695795e+00 -1.408560395240783691e+00
-4.946489401101679562e+00 -4.000000000000000000e+01
-2.321774915680514084e+01 -4.000000000000000000e+01
-1.333291086203340292e+01 -4.000000000000000000e+01
-8.184745181185135721e+00 -4.000000000000000000e+01
-1.179339304867072791e+01 -4.000000000000000000e+01
-1.292407071511519590e+01 -4.000000000000000000e+01
-1.006347879599259532e+00 -3.407223463058471680e+00
-1.219732282459441919e+01 -4.000000000000000000e+01
-1.584402670102933541e+01 -4.000000000000000000e+01
-6.870782383350186429e+00 -4.000000000000000000e+01
-1.514929035712716576e+01 -4.000000000000000000e+01
-1.462311636463740427e+01 -4.000000000000000000e+01
-6.459495659170707782e+00 -4.000000000000000000e+01
-2.178320479776328256e+01 -4.000000000000000000e+01
-1.341499358356840688e+01 -4.000000000000000000e+01
-1.586411255005383225e+01 -4.000000000000000000e+01
-1.331760056229277822e+01 -4.000000000000000000e+01
-1.052443834554818736e+01 -4.000000000000000000e+01
-1.922344740491389459e+01 -4.000000000000000000e+01
-1.298224886925223664e+01 -4.000000000000000000e+01
-1.571441824092908668e+01 -4.000000000000000000e+01
-1.025456086077972806e+01 -4.000000000000000000e+01
-1.302407608069665201e+01 -4.000000000000000000e+01
-2.001047672186874493e+01 -4.000000000000000000e+01
