1.047542318701744080e-01 -4.000000000000000000e+01 9.665805816650390625e+01 -4.000000000000000000e+01
0.000000000000000000e+00 -3.920000076293945312e+01 0.000000000000000000e+00 -3.920000076293945312e+01
0.000000000000000000e+00 -3.840000152587890625e+01 0.000000000000000000e+00 -3.840000152587890625e+01
0.000000000000000000e+00 -3.759999847412109375e+01 0.000000000000000000e+00 -3.759999847412109375e+01
0.000000000000000000e+00 -3.679999923706054688e+01 0.000000000000000000e+00 -3.679999923706054688e+01
0.000000000000000000e+00 -3.600000000000000000e+01 0.000000000000000000e+00 -3.600000000000000000e+01
0.000000000000000000e+00 -3.520000076293945312e+01 0.000000000000000000e+00 -3.520000076293945312e+01
0.000000000000000000e+00 -3.440000152587890625e+01 0.000000000000000000e+00 -3.440000152587890625e+01
0.000000000000000000e+00 -3.359999847412109375e+01 0.000000000000000000e+00 -3.359999847412109375e+01
0.000000000000000000e+00 -3.279999923706054688e+01 0.000000000000000000e+00 -3.279999923706054688e+01
0.000000000000000000e+00 -3.200000000000000000e+01 0.000000000000000000e+00 -3.200000000000000000e+01
0.000000000000000000e+00 -3.120000076293945312e+01 0.000000000000000000e+00 -3.120000076293945312e+01
0.000000000000000000e+00 -3.039999961853027344e+01 0.000000000000000000e+00 -3.039999961853027344e+01
0.000000000000000000e+00 -2.960000038146972656e+01 0.000000000000000000e+00 -2.960000038146972656e+01
0.000000000000000000e+00 -2.879999923706054688e+01 0.000000000000000000e+00 -2.879999923706054688e+01
0.000000000000000000e+00 -2.800000000000000000e+01 0.000000000000000000e+00 -2.800000000000000000e+01
0.000000000000000000e+00 -2.720000076293945312e+01 0.000000000000000000e+00 -2.720000076293945312e+01
0.000000000000000000e+00 -2.639999961853027344e+01 0.000000000000000000e+00 -2.639999961853027344e+01
0.000000000000000000e+00 -2.560000038146972656e+01 0.000000000000000000e+00 -2.560000038146972656e+01
0.000000000000000000e+00 -2.479999923706054688e+01 0.000000000000000000e+00 -2.479999923706054688e+01
0.000000000000000000e+00 -2.400000000000000000e+01 0.000000000000000000e+00 -2.400000000000000000e+01
0.000000000000000000e+00 -2.320000076293945312e+01 0.000000000000000000e+00 -2.320000076293945312e+01
0.000000000000000000e+00 -2.239999961853027344e+01 0.000000000000000000e+00 -2.239999961853027344e+01
0.000000000000000000e+00 -2.160000038146972656e+01 0.000000000000000000e+00 -2.160000038146972656e+01
0.000000000000000000e+00 -2.079999923706054688e+01 0.000000000000000000e+00 -2.079999923706054688e+01
0.000000000000000000e+00 -2.000000000000000000e+01 0.000000000000000000e+00 -2.000000000000000000e+01
0.000000000000000000e+00 -1.920000076293945312e+01 0.000000000000000000e+00 -1.920000076293945312e+01
0.000000000000000000e+00 -1.839999961853027344e+01 0.000000000000000000e+00 -1.839999961853027344e+01
0.000000000000000000e+00 -1.760000038146972656e+01 0.000000000000000000e+00 -1.760000038146972656e+01
0.000000000000000000e+00 -1.679999923706054688e+01 0.000000000000000000e+00 -1.679999923706054688e+01
0.000000000000000000e+00 -1.600000000000000000e+01 0.000000000000000000e+00 -1.600000000000000000e+01
0.000000000000000000e+00 -1.519999980926513672e+01 0.000000000000000000e+00 -1.519999980926513672e+01
0.000000000000000000e+00 -1.439999961853027344e+01 0.000000000000000000e+00 -1.439999961853027344e+01
0.000000000000000000e+00 -1.360000038146972656e+01 0.000000000000000000e+00 -1.360000038146972656e+01
0.000000000000000000e+00 -1.280000019073486328e+01 1.985702896490693092e-03 -1.280000019073486328e+01
0.000000000000000000e+00 -1.200000000000000000e+01 0.000000000000000000e+00 -1.200000000000000000e+01
0.000000000000000000e+00 -1.119999980926513672e+01 0.000000000000000000e+00 -1.119999980926513672e+01
0.000000000000000000e+00 -1.039999961853027344e+01 3.971405792981386185e-03 -1.039999961853027344e+01
0.000000000000000000e+00 -9.600000381469726562e+00 5.957108922302722931e-03 -9.600000381469726562e+00
0.000000000000000000e+00 -8.800000190734863281e+00 1.985702849924564362e-02 -8.800000190734863281e+00
2.014504512771964073e-03 -8.000000000000000000e+00 3.177124634385108948e-02 -8.000000000000000000e+00
2.014504512771964073e-03 -7.199999809265136719e+00 6.552819907665252686e-02 -7.199999809265136719e+00
8.058018051087856293e-03 -6.400000095367431641e+00 1.270849853754043579e-01 -6.400000095367431641e+00
2.014504559338092804e-02 -5.599999904632568359e+00 2.958697378635406494e-01 -5.599999904632568359e+00
